# MJD residual_us
5.643120634212600999e+04 -8.133642290994751167e-02
5.643120634212690493e+04 -2.485216749280649007e-01
5.643120634212930599e+04 7.869491061336337800e-01
5.643120634213031008e+04 1.098593228143823097e+00
5.643120634213104495e+04 -2.349644561060293846e+00
5.643120634213108133e+04 -9.861132903658041959e-01
5.643120634213212179e+04 -3.698343424091572906e+00
5.643120634213220910e+04 -5.635833627202011531e-01
5.643120634213355515e+04 -1.316874109668945692e-01
5.643120634213393350e+04 3.465479780766404505e-01
5.643120634213436279e+04 1.467983020847464459e+00
5.643120634213455196e+04 -3.604657357580416388e+00
5.643120634213566518e+04 -7.369236765370392739e-01
5.643120634213634185e+04 -9.739236854609252259e-01
5.643226643220253754e+04 1.619678348696109271e+00
5.643226643220333790e+04 2.980351604681760858e+00
5.643226643220343249e+04 3.874230138939090740e+00
5.643226643220615370e+04 2.105876579926978298e+00
5.643226643220618280e+04 2.286163935522298463e+00
5.643226643220885308e+04 1.024358278151600210e+01
5.643226643220888946e+04 2.076349500249188740e+00
5.643226643220976985e+04 3.168110227502118903e-01
5.643226643221183622e+04 -8.749036347409857584e-01
5.643226643221324048e+04 1.358832855600860201e+00
5.643226643221459381e+04 3.355027002902202682e+00
5.643226643221575068e+04 3.653904751978931387e+00
5.643226643221761333e+04 2.062050818224463011e+00
5.643226643221819540e+04 -7.383043051995380468e-01
5.643226643221826089e+04 3.459292888924764942e+00
5.643226643221988343e+04 2.928356397319122451e+00
5.643226643222010898e+04 1.498935835704658048e+00
5.643226643222012353e+04 2.878599394246928789e+00
5.643226643222082203e+04 -1.568532644541668630e-01
5.643226643222443818e+04 1.374362549985330473e+00
5.643226643222478742e+04 3.377822252752578081e+00
5.643226643222598068e+04 -8.255512301366803030e-01
5.643226643222621351e+04 2.515777870287803530e+00
5.643226643222647544e+04 -1.148033425999559931e+00
5.643226643222833081e+04 -1.280810591291171363e+00
5.643226643222911662e+04 1.420547034670852637e+00
5.643226643223056453e+04 3.916575242418696590e+00
5.643226643223060819e+04 1.884036100831748106e+00
5.643226643223121937e+04 6.171349961376890736e-01
5.643226643223184510e+04 2.856466997205647118e+00
5.643226643223232531e+04 3.677345637682319257e+00
5.643226643223346764e+04 -5.841522889341796976e-01
5.643226643223432620e+04 2.522199794905771952e+00
5.643226643223610881e+04 -1.190881175425328564e+01
5.643226643223615974e+04 5.228291192076058858e-01
5.643226643223668361e+04 1.500864134785656612e+00
5.643226643223722931e+04 3.632615985785585977e+00
5.643226643223781866e+04 -4.607677448608166415e+00
5.643226643223850260e+04 3.554984730819315875e+00
5.643226643224048166e+04 2.298783964329190521e+00
5.643226643224059080e+04 4.246822285473811576e+00
5.643226643224238069e+04 4.499841780316712336e-01
5.643226643224283907e+04 1.059757111529207929e+00
5.643226643224321015e+04 3.373337235693648406e+00
5.643226643224425061e+04 9.544237742296645122e-01
5.643226643224682630e+04 1.072075843604693990e+00
5.643226643224721920e+04 4.123066805168299709e+00
5.643226643224735017e+04 -2.314413332618531882e+00
5.643226643224778672e+04 1.441956319556760180e+00
5.643226643225004955e+04 2.802052807513720545e+00
5.643226643225167209e+04 -1.458747832381524834e+00
5.643226643225181760e+04 7.802398295648261817e-01
5.643226643225262524e+04 -1.637830892765052282e-01
5.643226643225287989e+04 2.759767963380395983e+00
5.643226643225293810e+04 1.493383367368747106e+00
5.643226643225354201e+04 -5.239187680870969199e-01
5.645006361943225784e+04 -4.298362951997352077e+00
5.645006361943250522e+04 -4.724540141900497869e-01
5.645006361943270895e+04 -1.108353678543414489e+00
5.645006361943280353e+04 -4.513058394320558442e+00
5.645006361943617958e+04 -5.872268209047730281e+00
5.645006361943657976e+04 -1.651557251359638601e+00
5.645006361943764205e+04 -1.336349219438767832e+00
5.645006361943773663e+04 -3.225548593190418867e+00
5.645006361944096716e+04 4.617380227351439159e-01
5.645006361944126547e+04 -6.636692450541651134e+00
5.645006361944268428e+04 1.169811166977753114e+00
5.645006361944284436e+04 6.873834491255159662e-01
5.645006361944373202e+04 -1.211061430041336484e+00
5.645006361944525997e+04 -4.290994094794919889e+00
5.645006361944594391e+04 4.684179284509320418e+00
5.645006361944702076e+04 -2.548230808551270044e-01
5.645006361944898526e+04 -3.782917489518084625e-02
5.645006361945003300e+04 1.331607511743778005e+00
5.645006361945116078e+04 8.567036036986972469e-01
5.645006361945149547e+04 7.947855535896231061e-02
5.645006361945233220e+04 -6.060019115105032661e+00
5.645006361945268145e+04 -3.720622165283746341e+00
5.645006361945332901e+04 -8.373415728810578162e-01
5.645006361945419485e+04 -9.317679685042834503e-01
5.645006361945454410e+04 -3.900203625680875419e+00
5.645006361945471872e+04 -1.065121901825405670e+00
5.645006361945731624e+04 8.283731024683175237e-01
5.645006361945766548e+04 -6.515878337290873512e-01
5.645006361945776735e+04 -1.250350523816922355e+00
5.645006361945840035e+04 6.521403400288356966e-01
5.645006361945992103e+04 -5.973775150755292196e-02
5.645006361946126708e+04 -6.383172772257030836e+00
5.645006361946184916e+04 3.813864887076857668e-01
5.645006361946195830e+04 -4.074198183829898845e+00
5.645006361946254037e+04 -1.273998012993419859e+00
5.645006361946433753e+04 -1.217395821426759994e+01
5.645006361946602556e+04 -7.699486540909762589e+00
5.645006361946718243e+04 -5.719519374701981462e+00
5.645006361947006371e+04 -3.015768591828181133e+00
5.645006361947190453e+04 -4.318549833001679161e+00
5.645006361947221012e+04 -1.105840002955668755e+00
5.645006361947286496e+04 -3.487539013866619797e+00
5.645006361947361438e+04 -1.903415493382495161e+00
5.645006361947402183e+04 -3.673789312310660748e-01
5.645006361947411642e+04 -1.229242535662291136e+00
5.645006361947446567e+04 5.560180742316856994e-01
5.645006361947740515e+04 -2.710520568999850610e+00
5.645006361947836558e+04 -1.361374065101701447e+00
5.645006361947924597e+04 -4.194226193144753090e+00
5.645006361947950063e+04 -7.589892006979661154e+00
5.645006361948038102e+04 -2.268283102683160135e-01
5.645006361948043923e+04 -1.361124419238534777e+00
5.645006361948174163e+04 1.930843668123825241e+00
5.645006361948213453e+04 2.198593160608936614e+00
5.645006361948257836e+04 1.182775534906331805e+00
5.645006361948281119e+04 1.081798087494495020e+00
5.645006361948375707e+04 2.048868634489569851e-01
5.645006361948442645e+04 -3.120318557626711176e+00
5.645120616011657694e+04 9.700825957910788055e-01
5.645120616011719540e+04 3.596374293259972710e+00
5.645120616011734819e+04 4.357543638341156989e-01
5.645120616011744278e+04 2.394148684073865940e+00
5.645120616012016399e+04 1.005919689872548650e+00
5.645120616012017126e+04 -8.544068485329219254e-01
5.645120616012181563e+04 -2.922042755103167799e+00
5.645120616012287792e+04 1.429826974007505136e+00
5.645120616012350365e+04 -3.904357075987436865e-01
5.645120616012370738e+04 2.587994392583723879e+00
5.645120616012594110e+04 5.301817094765658211e+00
5.645120616012856772e+04 2.027074571960496119e+00
5.645120616012984829e+04 5.798534886164864233e+00
5.645120616013170365e+04 3.819583520365049001e+00
5.645120616013199469e+04 4.783663301332451989e-01
5.645120616013224935e+04 9.152638076309057569e-01
5.645120616013226390e+04 2.077399734583670110e+00
5.645120616013412655e+04 -4.169153860504855591e-01
5.645120616013462131e+04 1.845573420960324951e+00
5.645120616013483232e+04 3.032398462932463623e+00
5.645120616013675317e+04 1.545499093434051119e+00
5.645120616013844119e+04 2.299885849533367388e+00
5.645120616013897961e+04 1.608401242473998405e+00
5.645120616014008556e+04 2.414034268346792800e+00
5.645120616014021653e+04 2.689496957156054524e+00
5.645120616014052212e+04 2.198917010599530819e+00
5.645120616014223197e+04 -2.224411694723075872e+00
5.645120616014234838e+04 4.716638583025067000e+00
5.645120616014316329e+04 3.524390199887584618e+00
5.645120616014442930e+04 7.330739783875165339e-01
5.645120616014464758e+04 7.807993806425416183e-01
5.645120616014584812e+04 1.334152349068409071e+00
5.645120616014632833e+04 1.696276586308647749e+00
5.645120616014659754e+04 2.820483559016166542e+00
5.645120616014718689e+04 4.486947171955698366e+00
5.645120616014737607e+04 7.566784251738222222e-01
5.645120616015034466e+04 2.620741043048751884e+00
5.645120616015069390e+04 2.808905156052059482e+00
5.645120616015098494e+04 -3.986481956491213507e-01
5.645120616015129781e+04 3.355534903128508883e+00
5.645120616015451378e+04 3.186955077666720371e+00
5.645120616015458654e+04 8.363498894361340863e-01
5.645120616015615087e+04 -4.254462986169685657e+00
5.645120616015628912e+04 1.928747644071178158e-01
5.645120616015691485e+04 2.237259171790707324e+00
5.645120616015722044e+04 6.389058371054605612e-01
5.645120616015802079e+04 -2.150293590510542752e-01
5.645120616016081476e+04 6.916413735798982998e-01
5.645120616016126587e+04 2.307340791516204970e+00
5.645120616016182612e+04 7.961310800321880210e-01
5.645120616016403801e+04 -1.763170333041481352e-01
5.645120616016535496e+04 2.647288388950709559e-02
5.645120616016665008e+04 7.142635621557864856e-02
5.645120616016665736e+04 1.928464456009682193e+00
5.645120616016687563e+04 9.960801994725679842e-01
5.645120616016726854e+04 3.264835978496664737e+00
5.645120616016758140e+04 2.015410084215986775e+00
5.647106301950811030e+04 -1.101466896119218219e+00
5.647106301950820489e+04 -8.950700266252927806e-01
5.647106301950840134e+04 -1.251469625971222355e+00
5.647106301950861234e+04 -1.901702406266274181e+00
5.647106301951190108e+04 2.501760664203928619e-01
5.647106301951234491e+04 1.679192029586105139e+00
5.647106301951337809e+04 -8.056092743784466492e+00
5.647106301951380010e+04 -3.816262356338304240e+00
5.647106301951663045e+04 -7.189319574429767767e-01
5.647106301951708156e+04 -4.372797729208607875e-01
5.647106301951848582e+04 -2.082339977029397660e-01
5.647106301951950445e+04 -6.982630016682472851e-01
5.647106301952104695e+04 -1.063391597747028072e+00
5.647106301952166541e+04 3.753516723607825067e+00
5.647106301952272042e+04 -1.060611059340015316e+00
5.647106301952472131e+04 -1.094003345658289161e+00
5.647106301952565991e+04 -1.361451541413931432e+00
5.647106301952685317e+04 -2.317715716041192309e+00
5.647106301952720241e+04 2.070240753044190640e+00
5.647106301952817739e+04 -1.927751660816183321e+00
5.647106301952881768e+04 1.815148455710623165e-01
5.647106301952994545e+04 1.188026706519479836e+00
5.647106301953037473e+04 -2.316717132588518968e+00
5.647106301953053480e+04 1.306289977836945004e+00
5.647106301953308139e+04 -2.929675202969127756e+00
5.647106301953342336e+04 -2.981222769474367151e+00
5.647106301953386719e+04 3.461950304817560942e-01
5.647106301953418006e+04 -1.141384408792029959e+00
5.647106301953530055e+04 -4.811313600580836569e-01
5.647106301953567890e+04 -4.552801005031013037e-01
5.647106301953685033e+04 -2.223487315412209231e+00
5.647106301953703951e+04 -4.160765039032557233e+00
5.647106301953756338e+04 -2.220594866790672750e+00
5.647106301953772345e+04 1.180416811931865873e+00
5.647106301953822549e+04 -7.957109730842981676e-01
5.647106301954176888e+04 -5.515917528178342355e-01
5.647106301954298397e+04 -2.998663545983989209e+00
5.647106301954586525e+04 9.647572200665914810e-01
5.647106301954770606e+04 4.171802671585378874e+00
5.647106301954796072e+04 4.303601202816438320e-01
5.647106301954859373e+04 -2.977004615234626339e+00
5.647106301954924857e+04 -1.802954554666140075e+00
5.647106301954973605e+04 -4.815396751606195735e+00
5.647106301954980881e+04 -9.516191188719392846e-01
5.647106301955062372e+04 -4.560198420101881922e+00
5.647106301955313393e+04 -1.521362629490305984e+00
5.647106301955405797e+04 2.601444107476191814e+00
5.647106301955509844e+04 5.961680158156151821e-01
5.647106301955604431e+04 -1.460509298223515939e+00
5.647106301955613890e+04 -1.032469944626316360e+00
5.647106301955617528e+04 -3.290792248281134480e+00
5.647106301955744129e+04 -2.791810427153928575e+00
5.647106301955792878e+04 -2.551065730279256982e+00
5.647106301955835079e+04 -1.671434227166632480e+00
5.647106301955854724e+04 -3.283698862375937999e+00
5.647106301955938397e+04 -1.325519754073772649e+00
5.647106301956019888e+04 5.571188253336423202e+00
5.647201447247267788e+04 -6.248531731166849790e-01
5.647201447247333272e+04 8.640510800619626008e-02
5.647201447247347824e+04 -2.353884096178845142e-01
5.647201447247376927e+04 1.471225144913528959e+00
5.647201447247623582e+04 1.645555433707441839e+00
5.647201447247628676e+04 -1.469895811463713287e+00
5.647201447247835313e+04 4.758114230257059596e+00
5.647201447247882606e+04 5.091588560867982283e-01
5.647201447247990291e+04 2.642692662070313947e+00
5.647201447248160548e+04 1.563576897329760129e+00
5.647201447248461045e+04 1.135976576112474934e+00
5.647201447248488694e+04 1.581895738599497170e+00
5.647201447248587647e+04 2.113882464533339167e+00
5.647201447248782642e+04 4.804875482971914913e+00
5.647201447248834302e+04 1.283009381040628227e+00
5.647201447248838667e+04 3.692969133662065140e-01
5.647201447249013290e+04 1.592088176599200544e+00
5.647201447249083867e+04 1.053645092135141237e+00
5.647201447249086050e+04 1.031331917054709502e+00
5.647201447249179182e+04 1.571358961478182215e+00
5.647201447249237390e+04 1.103006105218164112e+00
5.647201447249448393e+04 1.500054937870460181e+00
5.647201447249521152e+04 2.399899147421974632e+00
5.647201447249609191e+04 1.095594205625474382e+00
5.647201447249611374e+04 -3.823479533113122386e+00
5.647201447249659395e+04 2.270393203783851899e+00
5.647201447249693592e+04 9.061388209147719364e-01
5.647201447249836929e+04 -3.739160382422312967e-01
5.647201447249932971e+04 4.275075310460306532e+00
5.647201447249986813e+04 4.026289403382093957e-01
5.647201447250080673e+04 5.068019439707500240e+00
5.647201447250187630e+04 3.446852746490173813e-01
5.647201447250201454e+04 6.579031156207443942e+00
5.647201447250240744e+04 -3.966252033125163279e-01
5.647201447250325873e+04 2.611744291801639806e-01
5.647201447250350611e+04 1.926613633244870227e+00
5.647201447250670753e+04 -4.312268916240788563e+00
5.647201447250672936e+04 7.259375500973812567e-01
5.647201447250702768e+04 1.177340313096068236e+00
5.647201447250758065e+04 4.251333128025186703e+00
5.647201447251059290e+04 2.234676628394688613e+00
5.647201447251074569e+04 4.160952717080181884e+00
5.647201447251224454e+04 4.897553465839845632e-01
5.647201447251249920e+04 3.992691405304673591e+00
5.647201447251300851e+04 1.821710719845896165e+00
5.647201447251341597e+04 1.644264162001398244e+00
5.647201447251425270e+04 1.878018774707433280e+00
5.647201447251685750e+04 -3.337230542721172921e-01
5.647201447251733771e+04 2.518772728966507946e-01
5.647201447251798527e+04 -2.799871234776358353e+00
5.647201447251831996e+04 2.620861561760138514e+00
5.647201447251915670e+04 -1.299447946265971154e+00
5.647201447252013895e+04 3.317381236764211927e-01
5.647201447252272919e+04 -9.149158406842567981e-01
5.647201447252275102e+04 3.758385850004060114e+00
5.647201447252284561e+04 9.806107644413207813e-01
5.647201447252368234e+04 4.184393602783892163e+00
5.649211820258526859e+04 6.486669594984076359e-02
5.649211820258603257e+04 1.120239386548766564e-01
5.649211820258607622e+04 2.957030346018190703e-01
5.649211820258836815e+04 -2.599483974686356835e-01
5.649211820258873922e+04 7.410454290632322305e-01
5.649211820258887747e+04 1.230359929354751802e+00
5.649211820259062370e+04 5.452680672497654868e+00
5.649211820259169326e+04 2.820035918197896674e+00
5.649211820259194792e+04 1.781336957849296798e+00
5.649211820259242813e+04 2.243775789698844392e+00
5.649211820259712113e+04 1.422819672902851051e+00
5.649211820259842352e+04 9.991362091909578025e-01
5.649211820259883098e+04 -1.670543109352216060e-01
5.649211820260032982e+04 7.554388043466969682e-01
5.649211820260088280e+04 1.614926468851295871e+00
5.649211820260091918e+04 -1.814768658726404249e+00
5.649211820260270179e+04 1.191148311880958932e+00
5.649211820260280365e+04 1.511994896922834064e+00
5.649211820260333479e+04 1.869702984933486745e+00
5.649211820260532841e+04 -3.034556454845632745e-01
5.649211820260696550e+04 -4.091763642980984494e-01
5.649211820260731474e+04 1.413849638784806739e+00
5.649211820260831882e+04 -2.001994447625970786e+00
5.649211820260850800e+04 1.005947326187865798e+01
5.649211820260861714e+04 1.632487764053609292e+00
5.649211820260909735e+04 1.117941814625824648e+00
5.649211820261178218e+04 -5.838949263188682876e-02
5.649211820261272806e+04 1.019374741063820089e+00
5.649211820261311368e+04 3.527255931410957501e-01
5.649211820261330286e+04 3.278463199280641227e+00
5.649211820261330286e+04 -5.699827340918316443e-01
5.649211820261448156e+04 -6.040034393072938323e-01
5.649211820261501998e+04 1.829122619451278187e+00
5.649211820261599496e+04 2.045092116527572390e+00
5.649211820261922549e+04 -4.426203014848572037e-01
5.649211820261949470e+04 7.443424761526862277e-01
5.649211820261955290e+04 -9.142950802525129816e+00
5.649211820262086258e+04 1.753066715964788136e+00
5.649211820262311812e+04 2.054544225415876557e+00
5.649211820262326364e+04 1.593749612872035426e+00
5.649211820262490073e+04 -1.649021914251341814e-01
5.649211820262553374e+04 2.038454979958463031e+00
5.649211820262588299e+04 1.244193753565594029e+00
5.649211820262682886e+04 2.115957107755731759e+00
5.649211820262937545e+04 5.080311454670454197e-01
5.649211820262988476e+04 1.917695250008436547e+00
5.649211820263052505e+04 -2.227692725261966322e-02
5.649211820263213303e+04 -1.627379308744071107e+00
5.649211820263268601e+04 1.565117814909832372e+00
5.649211820263433765e+04 -5.411968752387335407e-02
5.649211820263508707e+04 -3.900320008501920871e-02
5.649211820263537084e+04 -1.724518266665208965e-01
5.649211820263555273e+04 1.640046007773036552e+00
5.649211820263617119e+04 1.417387723259390331e+00
5.649307965215598961e+04 -1.228261169183941792e+00
5.649307965215601871e+04 1.044325382600901797e+00
5.649307965215620061e+04 3.496556386566086472e-01
5.649307965215650620e+04 1.004648907312916783e+00
5.649307965215965669e+04 8.528297885932583089e-01
5.649307965216008597e+04 -4.205821813127380793e+00
5.649307965216126468e+04 -2.314014070501453801e+00
5.649307965216168668e+04 -2.844276368396830290e-01
5.649307965216442244e+04 8.769679610184070162e-01
5.649307965216488810e+04 -2.328820652730860363e+00
5.649307965216630691e+04 5.601102714568984453e+00
5.649307965216633602e+04 -3.257623782416663172e+00
5.649307965216739103e+04 1.950686210035505797e+00
5.649307965216870070e+04 -7.436144589291653340e+00
5.649307965216943558e+04 -1.517021224135266799e-01
5.649307965217054880e+04 1.922811958140844268e+00
5.649307965217255696e+04 -1.153289933930511157e+00
5.649307965217337915e+04 -4.002308783775404777e+00
5.649307965217478340e+04 1.203272321137972334e+00
5.649307965217501624e+04 5.977525633839483099e+00
5.649307965217604215e+04 -2.538962210173907330e+00
5.649307965217660967e+04 -3.034698635083692420e+00
5.649307965217663877e+04 8.610939275119968705e-01
5.649307965217773017e+04 -1.507726800285948743e+00
5.649307965217825404e+04 -2.635842022040035371e+00
5.649307965217839956e+04 1.089166944713098495e+00
5.649307965218098980e+04 -1.262023620058204676e+00
5.649307965218114259e+04 -4.604712860083199466e+00
5.649307965218130994e+04 -9.609937514651147872e-01
5.649307965218187019e+04 -7.687492198679605204e-01
5.649307965218350728e+04 -1.975072464618650825e+00
5.649307965218478057e+04 1.233875460571425720e+00
5.649307965218490426e+04 -1.693428888572434898e+00
5.649307965218544996e+04 9.529205627684380620e-01
5.649307965218551544e+04 2.507786598851187154e-01
5.649307965218608297e+04 5.730772219290815706e+00
5.649307965218950267e+04 -3.043694494635861059e+00
5.649307965219099424e+04 -1.078757731057138347e+00
5.649307965219364269e+04 -4.676455916071497576e+00
5.649307965219543257e+04 -1.912411352962924305e+00
5.649307965219575271e+04 -1.995336821925640880e+00
5.649307965219642938e+04 -6.901882492717027473e-01
5.649307965219697508e+04 -3.008666597489666028e+00
5.649307965219757170e+04 -2.505027589738837435e+00
5.649307965219762264e+04 -2.028384769122554498e+00
5.649307965219843754e+04 -5.721918407725896660e-01
5.649307965220096958e+04 1.398202697883716539e+00
5.649307965220113692e+04 -2.313110180307216712e+00
5.649307965220294864e+04 -1.730152655892579050e+00
5.649307965220335609e+04 1.600140375754307787e+00
5.649307965220404731e+04 -1.622796326251341847e+00
5.649307965220410551e+04 -8.789463472625141938e-01
5.649307965220534970e+04 3.698293337007486858e+00
5.649307965220572805e+04 3.675870984146630827e-01
5.649307965220624465e+04 -8.612300994554684674e-01
5.649307965220642654e+04 -2.009971234594240208e+00
5.649307965220713231e+04 -1.483778014377687748e+00
5.649307965220788174e+04 -1.821075400954783152e+00
5.652193828887061682e+04 -4.446635377872496520e+00
5.652193828887068958e+04 -2.729648607272947114e+00
5.652193828887077689e+04 -5.985443869991052601e+00
5.652193828887122072e+04 2.009189426817755031e+00
5.652193828887428390e+04 7.477891395523245111e-01
5.652193828887477866e+04 -2.286802671438677326e+00
5.652193828887585551e+04 -6.522165258856302827e+00
5.652193828887634299e+04 -2.921807054091611899e+00
5.652193828887904237e+04 -1.004896989480922542e+00
5.652193828887954442e+04 -4.518128787998336726e+00
5.652193828888091230e+04 3.441855384697706910e+00
5.652193828888110875e+04 1.001851151959781472e+00
5.652193828888212010e+04 2.130907430265775726e-01
5.652193828888344433e+04 -6.405059900729451194e-02
5.652193828888411372e+04 9.224766072916680201e-03
5.652193828888519056e+04 -2.982270271413388074e-01
5.652193828888724238e+04 -1.388232516621642043e+00
5.652193828888803546e+04 -2.818918524552292748e+00
5.652193828888945427e+04 -3.396079810817259625e-01
5.652193828888956341e+04 -3.159685127783044667e+00
5.652193828889071301e+04 -5.538655251214262165e+00
5.652193828889130236e+04 -3.255824610538660124e+00
5.652193828889130964e+04 -3.946646364805797003e+00
5.652193828889234283e+04 -6.550340807482657901e+00
5.652193828889294673e+04 -3.980546551329043226e+00
5.652193828889308497e+04 -2.082253892285559072e-01
5.652193828889569704e+04 -1.973015038386659370e+00
5.652193828889582073e+04 -1.388886760952715349e+00
5.652193828889597353e+04 -3.704877259040086024e+00
5.652193828889649012e+04 -4.140466247886266160e+00
5.652193828889817087e+04 -4.063618364419273377e+00
5.652193828889951692e+04 2.956259746914620123e+00
5.652193828889960423e+04 -3.088068466530375367e-01
5.652193828890012082e+04 -5.235438829195902422e+00
5.652193828890014993e+04 -2.551358418577428733e+00
5.652193828890068107e+04 1.632869809279992923e+00
5.652193828890483564e+04 -8.044256086620327650e+00
5.652193828890548320e+04 -5.619652421096747119e+00
5.652193828890837176e+04 -8.260042073225732917e-01
5.652193828891008161e+04 -2.578673119399739644e+00
5.652193828891043813e+04 -1.377377225812649320e+00
5.652193828891107114e+04 -3.413402801068884163e+00
5.652193828891156591e+04 -5.805147905912112272e+00
5.652193828891221347e+04 -2.985957432448958393e+00
5.652193828891232261e+04 -1.680051313714461481e+00
5.652193828891305748e+04 -2.485899551557935627e+00
5.652193828891556768e+04 -4.606864979639175850e+00
5.652193828891638987e+04 -2.437181441892832257e-01
5.652193828891760495e+04 -5.409760509514779159e+00
5.652193828891775047e+04 6.517208339210184498e+00
5.652193828891876910e+04 -7.209979921853063578e-01
5.652193828891882004e+04 -3.458921700512459507e-01
5.652193828891998419e+04 -5.112265992959047489e-01
5.652193828892044985e+04 2.992518656420946499e+00
5.652193828892093734e+04 -3.004293490675092215e+00
5.652193828892112651e+04 -1.877676144088804566e+00
5.652193828892177407e+04 -2.398012866808837684e-01
5.652193828892251622e+04 -2.839880168580760422e+00
5.652194944281422067e+04 -9.794503283933906346e-01
5.652194944281429343e+04 3.980955445936396053e-01
5.652194944281435164e+04 -5.233570789461147399e+00
5.652194944281472272e+04 2.514455436923253018e+00
5.652194944281793141e+04 7.937503914146056161e+00
5.652194944281834614e+04 -2.147534713700474107e+00
5.652194944281951030e+04 -3.097979557189194821e+00
5.652194944282004144e+04 2.613539019168698907e+00
5.652194944282258803e+04 -2.576038925119375378e+00
5.652194944282317010e+04 8.313688528469436179e-01
5.652194944282446522e+04 1.912421525165195257e+00
5.652194944282464712e+04 -7.942819657435611358e-01
5.652194944282565848e+04 2.968423526385771005e+00
5.652194944282699726e+04 -7.719343567505830839e-01
5.652194944282770302e+04 1.816781334135924686e+00
5.652194944282899087e+04 -1.141134762948904147e+00
5.652194944283083896e+04 1.838405830973506072e+00
5.652194944283166842e+04 3.371334732590448802e+00
5.652194944283303630e+04 1.476092207207535534e+00
5.652194944283316727e+04 3.962963726831879585e-01
5.652194944283440418e+04 4.897118597433827603e+00
5.652194944283494988e+04 2.627519187506370812e+00
5.652194944283532095e+04 -1.658013609930945709e+00
5.652194944283601217e+04 2.158563737775449631e+00
5.652194944283655059e+04 -6.511832352773538890e-01
5.652194944283670338e+04 -1.127008250484544893e+00
5.652194944283927907e+04 -2.906946088559563823e-01
5.652194944283938821e+04 -1.073842290106797437e+00
5.652194944283953373e+04 -4.397463751305529911e+00
5.652194944283996301e+04 -3.888840434764268661e+00
5.652194944284187659e+04 8.143763047994960758e+00
5.652194944284306257e+04 1.324626036086022252e+00
5.652194944284313533e+04 -3.197717383765713794e+00
5.652194944284371741e+04 -2.438458229077089090e+00
5.652194944284379744e+04 4.771365950219103702e+00
5.652194944284421217e+04 -1.505505812966539514e+00
5.652194944284777739e+04 3.055584366545209818e+00
5.652194944284918893e+04 1.629211206112813004e+00
5.652194944285201200e+04 5.798607026306575207e+00
5.652194944285359816e+04 7.317687619190715864e-01
5.652194944285399833e+04 -1.469496549323385803e+00
5.652194944285468955e+04 1.009254443074562246e+00
5.652194944285527163e+04 6.146665010437580179e+00
5.652194944285583188e+04 1.862716172959703931e+00
5.652194944285594102e+04 3.299763846162244274e+00
5.652194944285664678e+04 -1.314377651078463827e-01
5.652194944285918609e+04 2.386923567188421191e-01
5.652194944285996462e+04 5.105394847578457185e-01
5.652194944286097598e+04 2.957817881439950725e+00
5.652194944286126702e+04 2.776686894991087229e+00
5.652194944286137616e+04 -2.041710693149365152e+00
5.652194944286238751e+04 2.008064448628728293e-01
5.652194944286353712e+04 -1.773728771750518352e+00
5.652194944286403188e+04 4.490144189594063029e+00
5.652194944286451209e+04 -1.883779555019482688e+00
5.652194944286471582e+04 2.706814611171111662e-01
5.652194944286538521e+04 3.542488492990444549e+00
5.652194944286613463e+04 2.201020751470891934e+00
5.652299792050500400e+04 5.890971831792978231e-01
5.652299792050554242e+04 2.629908180512930960e-01
5.652299792050608812e+04 4.246752526068652278e-01
5.652299792050632823e+04 1.457399929206469436e+00
5.652299792050899850e+04 1.381748624187069563e+00
5.652299792050912220e+04 -2.757138749832876989e+00
5.652299792051097756e+04 6.768796446246708953e+00
5.652299792051198165e+04 3.064387567405885360e+00
5.652299792051269469e+04 1.954513710607844512e+00
5.652299792051302211e+04 1.810897579745327501e-01
5.652299792051737313e+04 1.087373109116132275e+00
5.652299792051853001e+04 -2.445133963448946901e-01
5.652299792051871918e+04 1.546738714310171403e+00
5.652299792052018893e+04 -2.266042294581770644e+00
5.652299792052061093e+04 2.363631629479826302e+00
5.652299792052090197e+04 1.554253915639476791e+00
5.652299792052117846e+04 4.249826644442921797e+00
5.652299792052309203e+04 1.558179381625917959e+00
5.652299792052377597e+04 1.945707237572472659e+00
5.652299792052447447e+04 -3.585154710344614082e-01
5.652299792052558041e+04 2.746553057960913202e-01
5.652299792052725388e+04 2.969410229185694305e+00
5.652299792052726116e+04 3.069079187937926001e+00
5.652299792052888370e+04 1.766254904341429288e+00
5.652299792052906560e+04 -5.584025202665216625e+00
5.652299792052936391e+04 1.968597180682006620e+00
5.652299792053049168e+04 -7.225766158427726626e-01
5.652299792053186684e+04 -1.484772153257293836e-01
5.652299792053214333e+04 4.319924589412404980e-01
5.652299792053354031e+04 -1.348550705031516195e+00
5.652299792053410056e+04 -4.725864135483516248e-01
5.652299792053492274e+04 1.762381089223230779e+00
5.652299792053526471e+04 1.599646420346724662e+00
5.652299792053538840e+04 -3.653961383608031355e+00
5.652299792053607234e+04 1.916464237669093018e+00
5.652299792053623969e+04 2.293377840191783257e+00
5.652299792053952115e+04 4.396738930681095781e+00
5.652299792053964484e+04 -4.812637594131166652e-01
5.652299792054016143e+04 6.546851773694215559e-01
5.652299792054038699e+04 -3.425992868515165962e-02
5.652299792054340651e+04 3.484059480355448546e+00
5.652299792054353020e+04 8.316324434906964269e-01
5.652299792054518184e+04 2.043929972013910135e+00
5.652299792054556747e+04 -1.974757223127351802e+00
