# MJD residual_seconds
5.623481666421989212e+04 3.001535640834371164e-06
5.623481666422000853e+04 2.612806125109212491e-06
5.623481666422029957e+04 2.066820153005634040e-06
5.623481666422168200e+04 2.349857939367409581e-06
5.623481666422287526e+04 2.664366595852931167e-06
5.623481666422568378e+04 1.091359379851684823e-06
5.623481666422684066e+04 2.365853006979667796e-06
5.623481666422790295e+04 2.302170675522880414e-06
5.623481666422860872e+04 2.751249862262996370e-06
5.623481666422879789e+04 2.254389773709360053e-06
5.623481666422909620e+04 2.352747947592189438e-06
5.623481666423115530e+04 1.777874662054764645e-06
5.623481666423143179e+04 2.373390863483475401e-06
5.623481666423228307e+04 1.959685547665519968e-06
5.623481666423346906e+04 4.154146682506094033e-06
5.623566988819128164e+04 4.461757482011112995e-06
5.623566988819169637e+04 2.787514852715980092e-06
5.623566988819267135e+04 2.734694525662188112e-06
5.623566988819306425e+04 3.073617154426604613e-06
5.623566988819345715e+04 2.524153808656315489e-06
5.623566988819481048e+04 3.575669893988014671e-06
5.623566988819562539e+04 2.677613671019286657e-06
5.623566988819720427e+04 3.810671402257234608e-06
5.623566988819758990e+04 2.228849448356626241e-06
5.623566988819788821e+04 3.124177401410649364e-06
5.623566988819961989e+04 2.803254544049172993e-06
5.623566988820077677e+04 2.760066158987542906e-06
5.623566988820255938e+04 2.715473204391041950e-06
5.623566988820277766e+04 2.905724276025002668e-06
5.623566988820282859e+04 3.035238355954078934e-06
5.623566988820370898e+04 2.798351319491077391e-06
5.623566988820370898e+04 2.807017087894100682e-06
5.623566988820668485e+04 3.061682569651517446e-06
5.623566988820789993e+04 2.759300030150340614e-06
5.623566988820805273e+04 1.861895016693234888e-06
5.623566988820976258e+04 2.896513704893301993e-06
5.623566988821107952e+04 2.167733648504458619e-06
5.623566988821218547e+04 2.767893441940961734e-06
5.623566988821293489e+04 2.987010545652184005e-06
5.623566988821317500e+04 2.501787102881321615e-06
5.623566988821364066e+04 5.032540490812219696e-06
5.623566988821433188e+04 2.825599968467578267e-06
5.623566988821522682e+04 2.744952139538065506e-06
5.623566988821615814e+04 2.961779369280316001e-06
5.623566988821771520e+04 3.788057832745808828e-06
5.623566988821903215e+04 -3.683741287442210954e-07
5.623566988821930136e+04 8.723289603919906644e-07
5.623566988821946870e+04 2.817576897033541527e-06
5.623566988822275016e+04 3.072021052682432959e-06
5.623566988822283020e+04 2.740423466855935526e-06
5.623566988822335406e+04 2.988713054179300775e-06
5.623566988822443091e+04 2.869843908816020599e-06
5.623566988822459825e+04 2.053746446342685022e-06
5.623566988822515850e+04 2.213514102798623509e-06
5.623566988822614076e+04 2.519101614602097148e-06
5.623566988822626445e+04 2.819913589987008900e-06
5.623566988822978601e+04 2.764845951677422767e-06
5.623566988823066640e+04 2.741759936049722198e-06
5.623566988823117572e+04 4.250139928361839104e-06
5.623566988823244174e+04 3.432195244136581993e-06
5.623566988823336578e+04 2.790260147715955608e-06
5.623566988823368592e+04 2.970904814985661006e-06
5.623566988823460997e+04 2.845774694513909956e-06
5.623566988823702559e+04 2.767540171421584712e-06
5.623566988823737483e+04 3.229698879921335556e-06
5.623566988823739666e+04 3.263944838944285475e-06
5.623566988823741849e+04 1.225264505939118045e-05
5.623566988823955762e+04 2.871886919048560468e-06
5.623566988823987776e+04 3.055987678628312554e-06
5.623566988824077998e+04 2.773409569568819340e-06
5.623576057319269603e+04 2.955494331968497251e-06
5.623576057319403481e+04 2.650753818157259365e-06
5.623576057319446409e+04 2.344898161260760138e-06
5.623576057319575193e+04 2.739122523257247108e-06
5.623576057319934625e+04 2.741420909768854409e-06
5.623576057319988467e+04 2.667629933932302630e-06
5.623576057320119435e+04 2.690413754296441018e-06
5.623576057320206746e+04 2.336811245756956329e-06
5.623576057320226391e+04 2.842145570504390961e-06
5.623576057320229302e+04 2.654107759955678910e-06
5.623576057320411201e+04 2.679887995327542271e-06
5.623576057320485415e+04 6.980531504382273436e-07
5.623576057320809923e+04 2.493595256019125036e-06
5.623576057320844120e+04 2.545547303724088429e-06
5.623576057320921245e+04 2.361906221446655092e-06
5.623576057321049302e+04 2.673707889374109091e-06
5.623576057321343251e+04 2.926372923612167420e-06
5.623576057321385451e+04 3.691944189272011356e-06
5.623576057321519329e+04 2.795343611093955500e-06
5.623576057321624103e+04 2.659594093684312391e-06
5.623576057321782719e+04 2.703216618420357619e-06
5.623576057321819826e+04 2.593472918762421177e-06
5.623576057322203997e+04 2.682224688281010067e-06
5.623576057322214911e+04 2.717023962575273317e-06
5.623576057322248380e+04 2.711584447831135856e-06
5.623576057322276029e+04 2.751261409055588559e-06
5.623576057322302950e+04 2.684723119544553677e-06
5.623576057322567794e+04 2.664161072808302868e-06
5.623576057322596898e+04 5.334609541660473429e-06
5.623576057322669658e+04 2.701365140397118534e-06
5.623576057322676934e+04 2.638321249637990411e-06
5.623576057322820998e+04 2.665561386071856187e-06
5.623576057322930137e+04 2.747818085559494947e-06
5.623576057322997076e+04 2.575451866002891601e-06
5.623576057323162240e+04 2.668042792250128747e-06
5.623576057323207351e+04 2.662028680878088932e-06
5.623576057323300483e+04 2.636861348575987997e-06
5.623576057323391433e+04 2.330788621842281412e-06
5.623576057323443092e+04 2.633175417614780453e-06
5.623576057323496934e+04 2.676010532157034366e-06
5.623576057323642453e+04 2.708766796218757746e-06
5.623576057323678833e+04 2.637904135048846744e-06
5.623576057323702116e+04 1.991163708310424183e-06
5.623576057324047724e+04 2.655852831195973726e-06
5.623576057324081194e+04 2.579078209165650050e-06
5.623576057324169960e+04 2.672618283916754325e-06
5.623576057324443536e+04 2.717049500203180314e-06
5.623576057324463181e+04 2.675759412149284485e-06
5.623576057324471185e+04 2.619717087707923380e-06
5.623578245227838488e+04 1.336448823629103227e-06
5.623578245228006563e+04 3.641611319174459647e-06
5.623578245228152809e+04 2.853528634514813685e-06
5.623578245228351443e+04 2.731390672779467516e-06
5.623578245228563901e+04 2.999927342761571283e-06
5.623578245228931337e+04 3.032185623079113301e-06
5.623578245229216554e+04 8.297482357886558916e-07
5.623578245229228196e+04 2.573240399424287165e-06
5.623578245229395543e+04 2.147804799854433626e-06
5.623578245229541790e+04 2.748964817050628877e-06
5.623578245229608729e+04 2.243511316706294359e-06
5.623578245229826280e+04 2.839695752731990990e-06
5.623578245229863387e+04 2.859849197421734079e-06
5.623578245229966706e+04 2.504705918665207587e-06
5.623578245230187167e+04 2.878802373599859735e-06
5.623578245230417087e+04 2.179688528296010022e-06
5.623578245230520406e+04 2.698745071772006378e-06
5.623578245230526227e+04 1.009150071833569411e-06
5.623578245230674656e+04 3.563053319461981505e-06
5.623578245230820903e+04 3.843592674560257483e-06
5.623578245230827451e+04 2.196381624404388451e-06
5.623578245230966422e+04 6.017525812835465462e-06
5.623578245231112669e+04 3.177230525296512064e-07
5.623578245231252367e+04 3.896966005135061575e-07
5.623578245231413894e+04 3.096672389814973212e-06
5.623578245231574692e+04 1.818084229679076346e-06
5.623578245231736946e+04 2.879079031235516189e-06
5.623578245231899928e+04 3.455782513439681253e-06
5.623578245232061454e+04 1.212970136428652834e-06
5.623578245232233166e+04 4.916564623604962540e-06
5.623578245232399786e+04 4.027157143953971098e-06
5.623578245232573681e+04 2.558309399641474602e-06
5.623578245232732297e+04 1.823442875268175900e-06
5.623578245232889458e+04 2.802606604468755540e-06
5.624180334351518832e+04 2.732508277632061860e-06
5.624180334351679630e+04 2.069002398172211990e-06
5.624180334351695637e+04 2.107257764776559197e-06
5.624180334351824422e+04 2.654533387090044941e-06
5.624180334352195496e+04 2.304825366805999122e-06
5.624180334352238424e+04 3.205699241387995901e-06
5.624180334352367936e+04 3.358427025084458071e-06
5.624180334352370119e+04 3.785058636895024843e-06
5.624180334352476348e+04 2.929875834909565052e-06
5.624180334352482168e+04 5.141336517395887553e-06
5.624180334352661157e+04 3.262039504821657117e-06
5.624180334352736099e+04 4.116609403737354905e-06
5.624180334353059152e+04 2.639232091702569484e-06
5.624180334353090439e+04 6.294165191681345109e-07
5.624180334353170474e+04 2.737390220833573098e-06
5.624180334353303624e+04 1.149498824032223395e-06
5.624180334353599028e+04 2.782940836476622447e-06
5.624180334353641229e+04 3.547111788873658029e-06
5.624180334353770013e+04 3.765130774585105579e-06
5.624180334354032675e+04 3.056695695094604735e-06
5.624180334354069055e+04 3.221051612031284505e-06
5.624180334354451770e+04 2.543755413501776858e-06
5.624180334354463412e+04 1.739243521554674247e-06
5.624180334354498336e+04 2.902141971002808360e-06
5.624180334354522347e+04 3.146158261923352040e-06
5.624180334354549268e+04 1.874609974545847924e-06
5.624180334354819206e+04 4.325443355944999037e-06
5.624180334354820661e+04 3.029536427815750397e-06
5.624180334354919614e+04 2.994443470800525339e-06
5.624180334354926163e+04 3.004535090095018686e-06
5.624180334355068044e+04 3.249143565503963856e-07
5.624180334355179366e+04 3.013954218521300512e-06
5.624180334355247032e+04 2.999844679102807810e-06
5.624180334355412197e+04 2.749141785942007286e-06
5.624180334355541709e+04 3.117913645458460062e-06
5.624180334355550440e+04 3.681490786919102811e-06
5.624180334355642117e+04 3.565592518935526684e-06
5.624180334355691593e+04 2.020234041412908947e-06
5.624180334355748346e+04 3.013656279529055035e-06
5.624180334355909872e+04 3.060837047086819831e-06
5.624180334355928062e+04 3.233577818519557358e-06
5.624180334355952073e+04 2.864656989506981843e-06
5.624180334356310777e+04 2.947377622568340760e-06
5.624180334356330422e+04 2.154174643512621038e-06
5.624180334356418462e+04 2.333155108697246769e-06
5.624180334356635285e+04 2.897421766111372935e-06
5.624180334356709500e+04 2.679126122764268508e-06
5.624180334356742242e+04 3.091843983636961338e-06
5.624964243594665459e+04 9.735633612742345571e-06
5.624964243594877189e+04 4.453254941531788056e-07
5.624964243595046719e+04 2.833293748191506763e-06
5.624964243595047446e+04 2.229005917986786963e-05
5.624964243595339212e+04 1.861905496216368494e-05
5.624964243595391599e+04 1.551930499153546014e-06
5.624964243595441803e+04 7.231775603262929681e-06
5.624964243595884909e+04 -6.098542687469819193e-06
5.624964243596034794e+04 1.743445378526461317e-05
5.624964243596063898e+04 5.672230973436128052e-06
5.624964243596111919e+04 1.829396826360996903e-06
5.624964243596122105e+04 -1.365794869297751345e-05
5.624964243596151209e+04 2.819414047424157554e-06
5.624964243596459710e+04 2.892353768997314425e-06
5.624964243596563028e+04 1.378849226015166218e-06
5.624964243596751476e+04 1.220933047582111485e-06
5.624964243596886081e+04 -4.234019192637300587e-06
5.624964243597026507e+04 -6.494116287474931060e-06
5.624964243597108725e+04 2.869429491679638001e-06
5.624964243597145833e+04 5.387463933075941601e-07
5.624964243597262248e+04 8.863149067848942274e-06
5.624964243597273889e+04 -5.014053268236746005e-06
5.624964243597460154e+04 6.071520298301680059e-06
5.624964243597751920e+04 3.633472755938105061e-06
5.624964243597847235e+04 2.306026857342312210e-06
5.624964243598173925e+04 6.576552427786682029e-06
5.624964243598276516e+04 -1.730267589940830025e-06
5.624964243598380563e+04 1.508085440466170382e-07
5.624964243598587200e+04 -3.536816413153580937e-06
5.624964243598667963e+04 2.476447960907066442e-06
5.624964243598950270e+04 2.652639360536051864e-07
5.624964243599061592e+04 9.731146985317558810e-08
5.624964243599172187e+04 3.918247100998220062e-06
5.624964243599247129e+04 6.111895288022341066e-06
5.624964243599281326e+04 -6.753335979542968832e-06
5.624964243599496695e+04 1.888141883089286980e-06
5.624964243599519978e+04 -2.368623162184632032e-06
5.624966035370532336e+04 3.606905110372401257e-06
5.624966035370559985e+04 7.968041233058743593e-07
5.624966035370752070e+04 1.808494277919281066e-06
5.624966035370870668e+04 4.921220411952781648e-06
5.624966035370903410e+04 6.208419008967451443e-06
5.624966035370914324e+04 3.866635554998576008e-06
5.624966035370928876e+04 2.554690996542210593e-06
5.624966035371194448e+04 4.257999702670383924e-06
5.624966035371265752e+04 2.142769058405423255e-06
5.624966035371288308e+04 1.692153357718506679e-06
5.624966035371315957e+04 3.732039487115752767e-06
5.624966035371651378e+04 3.070351035507763440e-06
5.624966035371767066e+04 1.763633178229657748e-06
5.624966035371776525e+04 2.145101495087578582e-06
5.624966035371934413e+04 3.591927291605059216e-06
5.624966035371984617e+04 1.490023032836134000e-06
5.624966035372013721e+04 2.519027699170355415e-06
5.624966035372023907e+04 2.687141903680862163e-06
5.624966035372111219e+04 6.343704592803758525e-06
5.624966035372176702e+04 9.347504231272094584e-06
5.624966035372330953e+04 1.307867389248201805e-06
5.624966035372370243e+04 1.009288374580200655e-05
5.624966035372436454e+04 1.772081876795492950e-06
5.624966035372624901e+04 1.688939872873566936e-06
5.624966035372694751e+04 1.004195199537049071e-06
5.624966035372766055e+04 2.763448335866399702e-06
5.624966035372908664e+04 1.450601447890660637e-06
5.624966035372980696e+04 2.465390168023426446e-06
5.624966035372994520e+04 1.765906027113363557e-06
5.624966035373019986e+04 1.078028738086944280e-06
5.624966035373127670e+04 2.098469786529749851e-06
5.624966035373156774e+04 3.776572853913905425e-06
5.624966035373252816e+04 1.862449873317920560e-05
5.624966035373328486e+04 2.620063067712317100e-06
5.624966035373622435e+04 1.582916154347142332e-06
5.624966035373623163e+04 -4.820862320964476589e-07
5.624966035373716295e+04 1.468550144037827642e-06
5.624966035373720661e+04 3.387639037164561580e-06
5.624966035374041530e+04 2.119112702421084942e-06
5.624966035374153580e+04 2.462738510992436195e-06
5.624966035374256899e+04 3.391252611513374577e-06
5.624966035374269995e+04 -2.813573765747562546e-06
5.624966035374419153e+04 1.479429173526127128e-06
5.624966035374463536e+04 -8.868320967914223629e-07
5.624966035374541389e+04 3.012618971353109466e-06
5.624966035374825151e+04 2.157436169366565897e-06
5.624966035374933563e+04 -4.652994980190402911e-07
5.624966035375044157e+04 1.858807661167007414e-06
5.624966035375110368e+04 -1.901710198621862027e-06
5.624966035375135834e+04 4.982182986037646625e-06
5.624966035375167121e+04 4.445365022351304582e-06
5.624966035375362117e+04 1.739057467640674525e-06
5.624966035375398496e+04 2.452021219814213369e-06
5.624966035375482898e+04 2.484032636395395055e-06
5.624966035375602223e+04 6.403981907206457211e-06
5.625064745582144678e+04 2.227206527633337650e-06
5.625064745582172327e+04 2.118109781215443577e-06
5.625064745582195610e+04 3.616674811872352702e-06
5.625064745582299656e+04 2.237906793726291544e-06
5.625064745582323667e+04 6.067022978344770173e-06
5.625064745582481555e+04 2.176659049463124424e-06
5.625064745582563773e+04 2.215301736757446232e-06
5.625064745582720934e+04 2.097019956835735611e-06
5.625064745582797332e+04 2.278337114974090025e-06
5.625064745582804608e+04 2.510406052305912371e-06
5.625064745582963224e+04 2.036866074301243774e-06
5.625064745583086187e+04 2.160480962184159868e-06
5.625064745583226613e+04 2.186827281641352739e-06
5.625064745583283366e+04 2.280124748927566699e-06
5.625064745583285548e+04 2.512393731011325778e-06
5.625064745583367767e+04 1.977686877898528180e-06
5.625064745583372860e+04 2.276094059989608764e-06
5.625064745583385229e+04 1.434339794010593323e-06
5.625064745583668264e+04 2.004360930247191923e-06
5.625064745583791228e+04 2.202349903137375552e-06
5.625064745583808690e+04 2.154283831145440393e-06
5.625064745583978220e+04 2.376214330198258971e-06
5.625064745584066986e+04 1.110092788749138661e-06
5.625064745584112097e+04 1.974609593735757465e-06
5.625064745584219781e+04 2.412894876415074369e-06
5.625064745584296179e+04 2.294804628702664957e-06
5.625064745584314369e+04 1.649766710489810790e-06
5.625064745584364573e+04 2.315541182562995053e-06
5.625064745584432239e+04 2.396640176252389668e-06
5.625064745584519551e+04 2.362160122306877486e-06
5.625064745584617049e+04 2.107588278517837392e-06
5.625064745584770571e+04 5.723256765588416089e-07
5.625064745584909542e+04 2.304474877136710639e-06
5.625064745584934280e+04 1.978261474526431381e-06
5.625064745584948105e+04 2.093151006207853913e-06
5.625064745585277706e+04 3.199462328487472290e-06
5.625064745585284254e+04 1.920274034092700660e-06
5.625064745585333731e+04 1.729410059388516941e-06
5.625064745585431228e+04 8.784111721072362822e-07
5.625064745585518540e+04 2.263725335540076810e-06
5.625064745585568016e+04 1.646953315148743878e-06
5.625064745585616765e+04 1.076732134160208545e-06
5.625064745585627679e+04 1.995754749642596552e-06
5.625064745585979108e+04 2.158212369571771610e-06
5.625064745586033678e+04 2.190811151594815078e-06
5.625064745586117351e+04 1.939184647557693586e-06
5.625064745586273784e+04 1.822128726544050065e-07
5.625064745586337813e+04 2.060496892657678900e-06
5.625064745586378558e+04 4.232880800946957926e-07
5.625064745586508070e+04 2.096607098517909071e-06
5.625064745586679783e+04 -1.027371345275813481e-05
5.625064745586703793e+04 2.041833142929118304e-06
5.625064745586732170e+04 1.974477649324905776e-06
5.625064745586740173e+04 2.318495034857549603e-06
5.625064745586990466e+04 3.180198444503101495e-06
5.625064745586991921e+04 3.315373365285167087e-06
5.625064745587079233e+04 1.879456392154981788e-06
5.626950997771338007e+04 -2.690289308211043833e-06
5.626950997771409311e+04 -1.621697062346534102e-06
5.626950997771415132e+04 -3.408496786650412509e-06
5.626950997771420953e+04 -4.670881321886342834e-06
5.626950997771556285e+04 -3.258561116937754413e-06
5.626950997771718539e+04 -3.249205832581197729e-06
5.626950997771797120e+04 -1.283506512246932322e-06
5.626950997771918628e+04 -2.595749009699743862e-06
5.626950997771957918e+04 -2.544375814893720430e-06
5.626950997772041592e+04 -3.028322376271886291e-06
5.626950997772192932e+04 -6.088815548703128946e-06
5.626950997772309347e+04 -3.677301601726999184e-06
5.626950997772428673e+04 -6.927956464095565682e-06
5.626950997772521805e+04 -2.850678380280254833e-06
5.626950997772521805e+04 -3.633968503440327587e-06
5.626950997772601841e+04 -2.948606670760535082e-06
5.626950997772609117e+04 -2.280099672499288723e-06
5.626950997772622213e+04 -3.001741961892133697e-06
5.626950997772903065e+04 -3.216389980720846106e-06
5.626950997773023118e+04 -2.992118532442554813e-06
5.626950997773046402e+04 -1.249341422378833751e-06
5.626950997773212293e+04 -3.407258211696928228e-06
5.626950997773304698e+04 -3.379639267115628932e-06
5.626950997773349809e+04 -2.895543736241339485e-06
5.626950997773460404e+04 -7.930393432098741825e-07
5.626950997773530253e+04 -3.143973780519547201e-06
5.626950997773602285e+04 -1.650026804237908592e-06
5.626950997773637937e+04 -2.324364894204561482e-06
5.626950997773669224e+04 -3.578275193246722715e-06
5.626950997773753625e+04 -3.891949620555712017e-06
5.626950997773851122e+04 -3.500900436960169135e-06
5.626950997774009011e+04 -3.410948398929473651e-06
5.626950997774146526e+04 -2.509338189405469792e-06
5.626950997774171992e+04 -1.707682255509026438e-06
5.626950997774181451e+04 -3.177193978155090688e-06
5.626950997774518328e+04 -3.463853851409910138e-06
5.626950997774569987e+04 -2.681912966257584331e-06
5.626950997774698772e+04 -3.275535126953199172e-06
5.626950997774755524e+04 -2.344445982282010821e-06
5.626950997774816642e+04 -6.725557994119524305e-06
5.626950997774855932e+04 -3.310185431751528572e-06
5.626950997774861753e+04 -3.420916586355795726e-06
5.626950997775214637e+04 -3.033532052364891694e-06
5.626950997775268479e+04 -3.886986808199139790e-06
5.626950997775352880e+04 -3.715403742564076355e-06
5.626950997775475844e+04 -3.426619989921667483e-06
5.626950997775572614e+04 -3.326891296673951132e-06
5.626950997775617725e+04 -3.312262492154621975e-06
5.626950997775658470e+04 -3.447360800053378233e-06
5.626950997775916039e+04 -3.356497919960670187e-06
5.626950997775938595e+04 -3.129979160426572459e-06
5.626950997775965516e+04 -5.633713738045792739e-06
5.626950997775975702e+04 -4.265445941236586846e-06
5.626950997776225267e+04 -3.458725044471943700e-06
5.626950997776239819e+04 -3.152435247899362796e-06
5.626950997776313307e+04 -3.585242709393985326e-06
5.627057805531397025e+04 -2.385852548487145295e-06
5.627057805531427584e+04 -3.177510501058178822e-06
5.627057805531623308e+04 -3.099280234236731095e-06
5.627057805531735357e+04 -3.048085802826047326e-06
5.627057805531760096e+04 -8.491324784397246203e-06
5.627057805531781923e+04 -3.543677522529839480e-06
5.627057805531788472e+04 -9.955670601506443759e-07
5.627057805531839404e+04 -4.474183558030647500e-06
5.627057805532060593e+04 -4.402197241232434751e-06
5.627057805532137718e+04 -1.383951817901301741e-06
5.627057805532153725e+04 -3.893564306210856347e-06
5.627057805532187922e+04 3.350686089594714746e-06
5.627057805532514612e+04 -4.008785827055437455e-06
5.627057805532633938e+04 -3.581907351506457566e-06
5.627057805532644124e+04 -3.242363307127732207e-06
5.627057805532753991e+04 -3.867881965079158158e-06
5.627057805532800558e+04 -3.952913753466474709e-06
5.627057805532855855e+04 -3.548457315219746022e-06
5.627057805532882776e+04 -3.337278157515016011e-06
5.627057805532891507e+04 -2.413113966277753407e-06
5.627057805532972270e+04 -4.464287727216726748e-06
5.627057805533039937e+04 -3.022162062071940699e-07
5.627057805533197825e+04 -2.604467412184098968e-06
5.627057805533224746e+04 -3.988321674559381464e-06
5.627057805533309147e+04 -1.844118591426916301e-06
5.627057805533492501e+04 -3.198996158670510889e-06
5.627057805533563806e+04 -3.306986274546123889e-06
5.627057805533636565e+04 4.773624483638789158e-07
5.627057805533776991e+04 -2.398106353611135996e-06
5.627057805533850478e+04 -2.232354379681450081e-06
5.627057805533861392e+04 -1.901271802682541799e-06
5.627057805533883948e+04 -5.163227065400468065e-06
5.627057805533997453e+04 -3.254923563786605603e-06
5.627057805534023646e+04 -3.223078141786710556e-06
5.627057805534105864e+04 -1.981434416682277528e-06
5.627057805534385989e+04 -6.316005309502940270e-07
5.627057805534494400e+04 -2.613507732463139126e-06
5.627057805534500221e+04 -1.021232681039932446e-05
5.627057805534502404e+04 -1.672143948830584009e-06
5.627057805534581712e+04 -3.937599689264975025e-06
5.627057805534585350e+04 -4.604195621704637390e-06
5.627057805534913496e+04 -7.414804312910169838e-07
5.627057805535126681e+04 -2.557239825641619194e-06
5.627057805535135412e+04 7.841805689913240244e-06
5.627057805535152147e+04 5.020701033637974728e-07
5.627057805535288207e+04 -1.973415601519513023e-06
5.627057805535410444e+04 -1.191071578434567174e-07
5.627057805535695661e+04 -3.006306243570371031e-06
5.627057805535801890e+04 -2.783422339741648642e-06
5.627057805535906664e+04 -6.446454561279958628e-06
5.627057805535985972e+04 -1.617880745799755309e-06
5.627057805535999796e+04 -1.726905135605597248e-06
5.627057805536053638e+04 1.477230078925473013e-05
5.627057805536239175e+04 -9.524467754298562338e-07
5.627057805536269007e+04 -2.615686943377860518e-06
5.627057805536350497e+04 -3.035487239725313435e-06
5.627057805536463275e+04 -2.261314049727866305e-06
5.627764794224484649e+04 -3.810717207035703338e-06
5.627764794224614161e+04 -3.811091758911671501e-06
5.627764794224728394e+04 -3.841643274430985450e-06
5.627764794224787329e+04 -3.907632504942471361e-06
5.627764794225094374e+04 -3.700152047012686400e-06
5.627764794225194055e+04 -3.760344235989300466e-06
5.627764794225296646e+04 -3.873416339818514327e-06
5.627764794225297373e+04 -5.191464391350554194e-06
5.627764794225405785e+04 -3.856016702671264964e-06
5.627764794225445075e+04 -3.807878274066717570e-06
5.627764794225616788e+04 -3.837718992275955690e-06
5.627764794225749938e+04 -3.902673948857210756e-06
5.627764794226024969e+04 -3.775075191020276670e-06
5.627764794226055528e+04 -3.819804346299249681e-06
5.627764794226136291e+04 -3.693269656291770987e-06
5.627764794226287631e+04 -3.903516690578139122e-06
5.627764794226499362e+04 -3.980827602795026853e-06
5.627764794226511003e+04 -3.809585038865163325e-06
5.627764794226733648e+04 -3.980142343112857174e-06
5.627764794226836966e+04 -4.026510162849191743e-06
5.627764794226998492e+04 -3.814326525113215301e-06
5.627764794227032689e+04 -3.767656510113315587e-06
5.627764794227412494e+04 -3.831334585299225029e-06
5.627764794227427774e+04 -3.903474127864961076e-06
5.627764794227463426e+04 -3.575498628927683620e-06
5.627764794227486709e+04 -3.910386312485101037e-06
5.627764794227550738e+04 -3.634596956175618170e-06
5.627764794227699167e+04 -3.820932258198472566e-06
5.627764794227742095e+04 -3.838493633655799013e-06
5.627764794227886159e+04 -3.770780613260595874e-06
5.627764794227886887e+04 -3.867236233865038795e-06
5.627764794228034589e+04 -4.079556072283185748e-06
5.627764794228139363e+04 -3.817829436407780878e-06
5.627764794228212122e+04 -3.828440320803106869e-06
5.627764794228375831e+04 -3.707089769260733357e-06
5.627764794228444225e+04 -3.867559710485192964e-06
5.627764794228511892e+04 -3.722957148733567124e-06
5.627764794228609389e+04 -3.876025434136337967e-06
5.627764794228640676e+04 -3.588969727648584825e-06
5.627764794228713436e+04 -4.034767329205763218e-06
5.627764794228856772e+04 -3.783766497051265403e-06
5.627764794228890241e+04 -3.832679567035656543e-06
5.627764794228917162e+04 -4.008293321608921012e-06
5.627764794229264953e+04 -3.855701738593745897e-06
5.627764794229295512e+04 -3.612587777191169792e-06
5.627764794229350082e+04 -3.927488010640102381e-06
5.627764794229649851e+04 -4.126924115779207370e-06
5.627764794229673862e+04 -3.746932725066848780e-06
5.627764794229734252e+04 -3.460132394858165187e-06
5.627766630167859694e+04 -4.846321555681884423e-06
5.627766630168048869e+04 -1.317847095580958467e-06
5.627766630168218398e+04 -4.552468583899571962e-06
5.627766630168384290e+04 -3.657332163048786985e-06
5.627766630168654228e+04 -3.672033324180538218e-06
5.627766630168953998e+04 -3.626559321420946432e-06
5.627766630169260316e+04 -3.828642827319735980e-06
5.627766630169274868e+04 -3.327777587452597913e-06
5.627766630169433483e+04 -4.163692249187231328e-06
5.627766630169581185e+04 -3.613020122358960184e-06
5.627766630169646669e+04 -3.601804847436503479e-06
5.627766630169863492e+04 -3.689415936242516531e-06
5.627766630169891141e+04 -3.827770291699583067e-06
5.627766630170025019e+04 -4.293644725062920353e-06
5.627766630170216376e+04 -3.694723506575838302e-06
5.627766630170476856e+04 -4.301357088690810633e-06
5.627766630170548888e+04 -3.831298740622056064e-06
5.627766630170576536e+04 -3.651356358118567431e-06
5.627766630170718418e+04 -3.524059795545198067e-06
5.627766630170861026e+04 -3.403900999971813663e-06
5.627766630170883582e+04 -3.631675359544966147e-06
5.627766630171009456e+04 -3.811728405102717870e-06
5.627766630171158613e+04 -3.566311800917199973e-06
5.627766630171365978e+04 -1.454877750658182722e-06
5.627766630171463476e+04 -3.658447306134055949e-06
5.627766630171620636e+04 -3.406258974281886153e-06
5.627766630171779252e+04 -3.807680691079471098e-06
5.627766630171940051e+04 -4.111365649605948254e-06
5.627766630172105943e+04 -3.066923487197345534e-06
5.627766630172270379e+04 -4.772160284240183977e-06
5.627766630172442819e+04 -2.642313604260275753e-06
5.627766630172613804e+04 -4.049147475482051814e-06
5.627766630172786245e+04 -6.801201434328836092e-06
5.627766630172966688e+04 -5.542217659874183593e-06
5.628850183994439431e+04 -1.186991303847801555e-06
5.628850183994474355e+04 -1.522134363684874455e-06
5.628850183994488179e+04 -5.113593126753180316e-06
5.628850183994616236e+04 -5.097955585931481572e-06
5.628850183994803956e+04 -8.120861573595820004e-07
5.628850183994906547e+04 -1.512787591870924708e-06
5.628850183995041880e+04 -1.649609689653814934e-06
5.628850183995094267e+04 -8.608460015766163900e-07
5.628850183995284897e+04 -1.828130477537463193e-06
5.628850183995400585e+04 -1.674755740599540933e-06
5.628850183995607949e+04 -3.698170047241030523e-07
5.628850183995609405e+04 1.398825466143394317e-06
5.628850183995629050e+04 -2.908576439025395493e-06
5.628850183995688712e+04 -2.084081353235033533e-06
5.628850183995692350e+04 -1.661284641878616223e-06
5.628850183995706175e+04 -1.743188070847575281e-06
5.628850183995987027e+04 -1.749363920529743214e-06
5.628850183996110718e+04 -1.747414548266178233e-06
5.628850183996128908e+04 -1.827972995498703447e-06
5.628850183996296255e+04 -1.369338479646176971e-06
5.628850183996388660e+04 -1.960504771793223228e-06
5.628850183996434498e+04 -1.127875951514492195e-06
5.628850183996538544e+04 -1.818604942328164677e-06
5.628850183996614214e+04 -1.690878496351472412e-06
5.628850183996684063e+04 -1.895192288421156699e-06
5.628850183996710985e+04 -2.483064226568204556e-06
5.628850183996755368e+04 -8.913464418401699204e-07
